Step	Validation total_reward
11000	0.15184279652108257
12000	-1.078022247219945
13000	0.8326573160436307
14000	0.052802631988836946
15000	-0.9640115244974132
16000	-0.8638600368776239
17000	-1.1352186493619991
18000	-1.1618167197736227
19000	-1.2386996546613847
20000	0.9696971955779994
21000	0.8729039869739046
22000	-0.9053766303889712
23000	-1.0598559302686716
24000	-0.7953376873982412
25000	-0.850012974150227
26000	-1.0606085685021933
27000	-0.829871163351907
28000	-1.2138731839500345
29000	-0.9314226858616099
30000	-1.095837942756782
31000	0.925771813842321
32000	0.8827283735501446
33000	0.09852728149562096
34000	0.12676484397878385
35000	-1.2762654052669582
36000	-1.1344345767010768
37000	0.5517430753844795
38000	0.9757930343981243
39000	-1.0255843337474349
40000	-1.107497109396843
41000	-0.8167362710487179
42000	0.9960057443943766
43000	-1.3259989635849572
44000	-1.057304372015965
45000	0.8753645469711514
46000	-0.7314670939722593
47000	-1.1651077814335957
48000	-1.029337145542119
49000	-1.0357557082360103
50000	0.15940615284298876
51000	-1.3309258027091657
52000	-0.913844011296358
53000	0.9063200828731043
54000	0.46849963622996404
55000	0.9955190114707272
56000	-1.2019341910484367
57000	-1.260843705905218
58000	-1.2473308689915577
59000	-1.1530412822059832
60000	-0.9651082489667967
61000	-1.2276796125775042
62000	0.2566606511858849
63000	-1.2162866260189147
64000	-1.1526250202059347
65000	0.9774060702791814
66000	-1.1409704430157432
67000	-1.046141181017772
68000	-0.8416949132192443
69000	-0.8165647254775183
70000	-1.2372022273998915
71000	-0.9667792150145992
72000	0.41864764796217135
73000	-1.2098473913699261
74000	-1.2077810420641049
75000	0.04819268694475709
76000	0.9102835443872732
77000	0.9621747751472309
78000	0.21646134396888927
79000	0.9190002785850175
80000	-0.9675646836365068
81000	-1.0913544598665028
82000	0.8068674142489299
83000	-0.9413783282270294
84000	0.8540802527111633
85000	-1.0172327211146475
86000	0.9763040955106463
87000	-1.3150639458215696
88000	-0.7333573392831275
89000	-1.0421092736860629
90000	-0.953794378889041
91000	0.974746681490102
92000	-1.2144599453066873
93000	0.9065276076776755
94000	0.04994679805504387
95000	-1.0217956103546886
96000	-0.9164528508294437
97000	-1.0161651285303546
98000	-0.929860017152839
99000	0.9897569197248319
100000	0.16099795765078273
101000	-0.8325589251348202
102000	0.7266059065061037
103000	-0.7585894443156614
104000	-1.093510184216909
105000	-0.849187952060287
106000	-0.7847392134951535
107000	-1.181654278571728
108000	0.2620493642990731
109000	-1.0045999647095345
110000	0.29615122177351705
111000	-1.06570997440446
112000	-1.0412549854595692
113000	-1.157434762873552
114000	-1.1658208893640587
115000	-0.9816941487178326
116000	-1.3257188440601568
117000	0.3029263789677358
118000	-1.2707982772754243
119000	-0.6586780252232571
120000	-1.2415962734596935
121000	-1.1549286209933702
122000	-1.099526973070551
123000	0.750026392748042
124000	0.22777633725254187
125000	-0.8221405538208617
126000	-0.7951668485907548
127000	0.9092394718824958
128000	-0.9785544068541646
129000	-0.8402344882385404
130000	-0.7960906132942285
131000	-0.6229390744682847
132000	0.3446076811482375
133000	0.5427719614234167
134000	0.6717116000032463
135000	0.43496835085869245
136000	-1.2857967394184913
137000	0.9692220470702518
138000	0.39112714215888333
139000	-0.9702171628093433
140000	0.9965023123542489
141000	-1.0733030017147909
142000	0.9494507509530905
143000	-1.0489292827611632
144000	-0.8125519569840637
145000	-1.104799670078339
146000	-1.0301381298073606
147000	-1.0369457645635443
148000	-0.8408166052223702
149000	0.8757349907772651
150000	-1.1156121427667072
151000	-1.1006214939507393
152000	0.726434100959219
153000	0.9200167939669398
154000	-0.8100090399808038
155000	0.4667762472870284
156000	0.7584748183849701
157000	0.692734896489275
158000	0.6672064698465525
159000	-0.765005153293812
160000	0.40942745799499836
161000	-1.1968997166810529
162000	-0.9902656461929729
163000	0.9435452964472073
164000	-1.0618773219452202
165000	-0.8938068698827967
166000	-0.7243624450011146
167000	0.9647333671345097
168000	0.9966799928436744
169000	0.951829802954492
170000	-0.9088551767692643
171000	-0.7548414745760069
172000	-1.147808598461528
173000	0.9768406831344336
174000	0.1487052931058891
175000	0.6217753079925769
176000	0.26809785077900583
177000	-1.0333749127088214
178000	0.18861627191420616
179000	-0.8416109516724546
180000	0.9227982282897326
181000	-0.7979996470480144
182000	0.10033561546721925
183000	-1.178190519426471
184000	0.804360521304027
185000	-0.822450345804909
186000	0.8306136272700628
187000	-0.998706588578148
188000	-0.08783279470511873
189000	0.9565445980989628
190000	-1.0101762111975061
191000	-0.7741882971437385
192000	-1.1421846753446308
193000	-0.898462975891936
194000	-1.0559052640237563
195000	-1.1668557562454875
196000	-1.0654791004876718
197000	-0.933200841153855
198000	0.18902988468291593
199000	-1.2935753259476608
200000	-0.8517784826447052
201000	0.29014089836365076
202000	0.33843817296269074
203000	0.15670548130578033
204000	-0.9629832281094111
205000	-1.14071363944914
206000	0.17138744273602124
207000	-1.0623824424929007
208000	0.8225097567839019
209000	0.8219423219324627
210000	-1.0520464809212302
211000	0.9899055100147767
212000	0.3102599053878926
213000	-1.2486959105902171
214000	-0.910740510014228
215000	-1.3090884139567114
216000	-0.0822995447843824
217000	-1.0862676776749303
218000	-1.0256016632233131
219000	0.16906074667868043
220000	-1.0061672062326041
221000	0.8885759893230161
222000	-0.8010287643421616
223000	-1.0095000830452605
224000	-0.8083305652663274
225000	0.9078284079245507
226000	-1.107210652583492
227000	-1.3638070299053973
228000	-1.3090658482810706
229000	-0.9741688527030448
230000	-1.0849058046395865
231000	-0.8301567890037659
232000	-1.3334363498751582
233000	-1.1144425115683405
234000	-1.2044481178611715
235000	-0.9320388259359719
236000	0.8758238822565252
237000	-0.967392617611915
238000	-0.8434460909507702
239000	-0.8623052898839915
240000	-0.9745733179103604
241000	-0.700160456198162
242000	-1.1755393392477862
243000	-1.1719987339856472
244000	-1.2069381027565804
245000	0.45238998559271293
246000	0.9477201431378406
247000	0.4259995519575407
248000	-1.1931457491533337
249000	0.9890389412972304
250000	0.8771091369878212
251000	0.264132186043323
252000	-0.9529405170462234
253000	-1.108593806520074
254000	-1.1123450521721736
255000	-1.0200098254188528
256000	0.8337319691567661
257000	-1.0403032086966886
258000	-0.7410003973319158
259000	-0.03208235465133358
260000	-0.8071272975999216
261000	0.6391469852363298
262000	-1.0013725018067925
263000	0.19489881013084653
264000	0.6412798921335432
265000	0.997179905585398
266000	0.8879520234348091
267000	-1.0682226438199531
268000	0.8291632541397722
269000	-0.9526594434756501
270000	0.29256602254364006
271000	-0.8266925625469458
272000	0.9257289719407883
273000	-1.0921478627225711
274000	0.9323897783574245
275000	0.9399870709861029
276000	0.9212458630077491
277000	-1.0793615265239276
278000	-1.064570208955457
279000	-1.0145362387221926
280000	-1.0764218953741749
281000	-1.3333196894759505
282000	0.13830546977515723
283000	-0.9723109137990857
